feature,mean_importance
SSO:000042632,-0.00011474173398913212
SSO:000020656,-0.00011465140751538705
SSO:000033209,-0.00011451901751659555
SSO:000021650,-0.00011355711799141411
SSO:000037103,-0.00011315387620948192
SSO:000036105,-0.00011308060059417313
SSO:000009662,-0.00011305519890311144
SSO:000001427,-0.00011242849657894238
SSO:000002561,-0.00011224659981952656
SSO:000006885,-0.00011191801062988005
SSO:000002977,-0.0001117539885485519
SSO:000023917,-0.00011130498451175641
SSO:000006827,-0.00011086302013664228
SSO:000008817,-0.00011084840128929297
SSO:000044142,-0.00011026502983679798
SSO:000021325,-0.00010948805732476918
SSO:000029864,-0.00010895193254046864
SSO:000000327,-0.00010876493143237576
SSO:000019249,-0.00010876160840429527
SSO:000016736,-0.00010814278708073943
SSO:000011955,-0.00010740025255405739
SSO:000017381,-0.00010710407617208207
SSO:000020394,-0.0001069388072679589
SSO:000001986,-0.00010682909383386563
SSO:000004840,-0.00010627707705897494
SSO:000002014,-0.00010609459656657494
SSO:000010830,-0.00010598414996746963
SSO:000004699,-0.00010554881425189344
SSO:000019339,-0.00010551547069302391
SSO:000001541,-0.00010546094369170977
SSO:000012150,-0.00010516211329864023
SSO:000039882,-0.00010465332839003638
SSO:000005932,-0.00010437299326880867
SSO:000017067,-0.00010423268196537161
SSO:000019250,-0.00010416681472439903
SSO:000011964,-0.00010365196666633491
SSO:000010749,-0.00010362960546125843
SSO:000029885,-0.00010296024437629336
SSO:000007040,-0.00010294434654416485
SSO:000019560,-0.00010277388385666608
SSO:000012465,-0.00010201543570526606
SSO:000025086,-0.00010189055014684922
SSO:000001477,-0.0001016047284843613
SSO:000000420,-0.00010134469304855509
SSO:000017208,-0.00010073695557419327
SSO:000004709,-0.00010067979011014749
SSO:000043914,-0.00010033995811148944
SSO:000000035,-9.95824936655787e-05
SSO:000006046,-9.944257871992712e-05
SSO:000029234,-9.931733509558893e-05
SSO:000000417,-9.927634974617461e-05
SSO:000025473,-9.908997665224462e-05
SSO:000017841,-9.886639305996537e-05
SSO:000012742,-9.878810944033978e-05
SSO:000008385,-9.876012681038215e-05
SSO:000035492,-9.858183508038577e-05
SSO:000042756,-9.770008687344234e-05
SSO:000043675,-9.749476497967203e-05
SSO:000012753,-9.68979705036066e-05
SSO:000037090,-9.674378795193617e-05
SSO:000000466,-9.657633589011949e-05
SSO:000013618,-9.632166638402495e-05
SSO:000017370,-9.542094961524916e-05
SSO:000016806,-9.467549798808372e-05
SSO:000016584,-9.443164669223347e-05
SSO:000042934,-9.412850666427053e-05
SSO:000033228,-9.380549268266924e-05
SSO:000017390,-9.345400673212989e-05
SSO:000025993,-9.344479007829532e-05
SSO:000005246,-9.332975811077171e-05
SSO:000003277,-9.302450268930951e-05
SSO:000012744,-9.292655351444967e-05
SSO:000010166,-9.176156353419285e-05
SSO:000020858,-9.095352983694016e-05
SSO:000009466,-9.070865217599145e-05
SSO:000009218,-9.059457701554585e-05
SSO:000009996,-9.004149934879746e-05
SSO:000004595,-8.972421619917182e-05
SSO:000021090,-8.944892565775908e-05
SSO:000023973,-8.89616216018574e-05
SSO:000003446,-8.875909044565034e-05
SSO:000003165,-8.862359661873098e-05
SSO:000012951,-8.855766978392854e-05
SSO:000002086,-8.837577873912483e-05
SSO:000000901,-8.796297119152418e-05
SSO:000000219,-8.648257372874113e-05
SSO:000012102,-8.516217384187951e-05
SSO:000000195,-8.509829616720754e-05
SSO:000044184,-8.505636591037425e-05
SSO:000021284,-8.49139133024257e-05
SSO:000005393,-8.396272827942974e-05
SSO:000008881,-8.372138425448706e-05
SSO:000004698,-8.370150202447469e-05
SSO:000021848,-8.342678268642434e-05
SSO:000019161,-8.241431930317567e-05
SSO:000001839,-8.21002920850633e-05
SSO:000010141,-8.190878763170706e-05
SSO:000000675,-8.165129231497703e-05
SSO:000043644,-8.140249153298917e-05
SSO:000018790,-8.140011172227401e-05
SSO:000008871,-8.046228162433833e-05
SSO:000016930,-8.025373779755319e-05
SSO:000031379,-8.004357923350746e-05
SSO:000009471,-8.004071410583347e-05
SSO:000033778,-8.001468206265128e-05
SSO:000003523,-7.98562533235625e-05
SSO:000012850,-7.946179544097709e-05
SSO:000042174,-7.903177424120611e-05
SSO:000033404,-7.869528692276417e-05
SSO:000000074,-7.851187889360567e-05
SSO:000007803,-7.816479000217757e-05
SSO:000008104,-7.810995263921595e-05
SSO:000007074,-7.804458572688855e-05
SSO:000000314,-7.800904333068459e-05
SSO:000029216,-7.786261625479796e-05
SSO:000024146,-7.783080105999707e-05
SSO:000001855,-7.776550289155804e-05
SSO:000001630,-7.743609501056347e-05
SSO:000029985,-7.714045919811619e-05
SSO:000009410,-7.658309671930152e-05
SSO:000012775,-7.657882688305584e-05
SSO:000012684,-7.641357462602194e-05
SSO:000003439,-7.616367228236997e-05
SSO:000008604,-7.50972252018034e-05
SSO:000042438,-7.491046137362844e-05
SSO:000008587,-7.420345381407012e-05
SSO:000000922,-7.393623892718582e-05
SSO:000017784,-7.385139798621321e-05
SSO:000004605,-7.372383887810919e-05
SSO:000008901,-7.366215354112082e-05
SSO:000004946,-7.274276598474017e-05
SSO:000001022,-7.266915942457098e-05
SSO:000013564,-7.265493911224885e-05
SSO:000008179,-7.236595455633598e-05
SSO:000043254,-7.223673783987583e-05
SSO:000021760,-7.164937184570008e-05
SSO:000012328,-7.032558852120286e-05
SSO:000017470,-7.000176895116672e-05
SSO:000000065,-6.967465868414347e-05
SSO:000007623,-6.964294360153889e-05
SSO:000003385,-6.949735943110325e-05
SSO:000010690,-6.910786598238739e-05
SSO:000023974,-6.86160613354525e-05
SSO:000000294,-6.861277026066204e-05
SSO:000010483,-6.857138593607259e-05
SSO:000009584,-6.835766319042702e-05
SSO:000024347,-6.821673256907079e-05
SSO:000000414,-6.81568808861166e-05
SSO:000033137,-6.778902499609551e-05
SSO:000009129,-6.774501495270812e-05
SSO:000020822,-6.754156322216209e-05
SSO:000018763,-6.747284554736721e-05
SSO:000009606,-6.711298076247929e-05
SSO:000008641,-6.700148506963988e-05
SSO:000008140,-6.687490131124241e-05
SSO:000043896,-6.677638803939123e-05
SSO:000001476,-6.667391506746113e-05
SSO:000003198,-6.645868444641324e-05
SSO:000003114,-6.645238062408799e-05
SSO:000023851,-6.642787180320964e-05
SSO:000008893,-6.590418448696456e-05
SSO:000029515,-6.521414792419189e-05
SSO:000030866,-6.49942489559685e-05
SSO:000020771,-6.494871214050014e-05
SSO:000004799,-6.491804458431671e-05
SSO:000004142,-6.458873106636176e-05
SSO:000003943,-6.445485589141043e-05
SSO:000018973,-6.441155361285311e-05
SSO:000002476,-6.437127315206403e-05
SSO:000037092,-6.259229826213741e-05
SSO:000017587,-6.238273748005452e-05
SSO:000025220,-6.227467441911605e-05
SSO:000042250,-6.225191403868568e-05
SSO:000019538,-6.214782003755026e-05
SSO:000006816,-6.198855887959431e-05
SSO:000033691,-6.191483105478235e-05
SSO:000043945,-6.186400983439478e-05
SSO:000002109,-6.167605358928241e-05
SSO:000012982,-6.148360867079816e-05
SSO:000018628,-6.104553171074056e-05
SSO:000017613,-6.0614718414275795e-05
SSO:000003687,-6.054607478159224e-05
SSO:000016804,-6.0390140601573884e-05
SSO:000042321,-6.038081642801285e-05
SSO:000001540,-6.037637776784566e-05
SSO:000004694,-6.02822761950228e-05
SSO:000020675,-5.962989780982087e-05
SSO:000041778,-5.956798255885576e-05
SSO:000002113,-5.942831969983353e-05
SSO:000004460,-5.930442269805325e-05
SSO:000018656,-5.9256433268561894e-05
SSO:000010604,-5.9081744619576826e-05
SSO:000009761,-5.8889702393777335e-05
SSO:000010160,-5.8484293723432e-05
SSO:000007937,-5.836360567338383e-05
SSO:000023761,-5.7913888587995956e-05
SSO:000029624,-5.752309121329069e-05
SSO:000012236,-5.751426407710758e-05
SSO:000024260,-5.7482751870202575e-05
SSO:000005313,-5.748081433408214e-05
SSO:000018963,-5.745793074358185e-05
SSO:000005344,-5.7017295611155874e-05
SSO:000021918,-5.6995771973850085e-05
SSO:000013422,-5.683650435278076e-05
SSO:000022356,-5.672716018029766e-05
SSO:000021717,-5.664296358076637e-05
SSO:000036310,-5.66169402096306e-05
SSO:000008366,-5.6381222009665996e-05
SSO:000016731,-5.6106653348686474e-05
SSO:000034554,-5.593717796566478e-05
SSO:000019998,-5.579278144561828e-05
SSO:000003475,-5.575564266031008e-05
SSO:000013181,-5.5732102236988326e-05
SSO:000026452,-5.5589632163938194e-05
SSO:000001518,-5.557110646712271e-05
SSO:000002270,-5.4729380581913786e-05
SSO:000000913,-5.4581942715692386e-05
SSO:000000142,-5.455431145302003e-05
SSO:000003109,-5.4335638490710106e-05
SSO:000043117,-5.394939520582676e-05
SSO:000043043,-5.3913084649842566e-05
SSO:000003688,-5.311620016145713e-05
SSO:000020279,-5.294746799107686e-05
SSO:000008598,-5.294699074887554e-05
SSO:000010559,-5.290371218444889e-05
SSO:000001336,-5.286836304257969e-05
SSO:000036187,-5.286578205461745e-05
SSO:000008020,-5.234582016336864e-05
SSO:000006852,-5.22035665862175e-05
SSO:000017750,-5.205731520979695e-05
SSO:000021309,-5.187910811113583e-05
SSO:000000312,-5.162983414255806e-05
SSO:000008630,-5.157877114019272e-05
SSO:000017928,-5.1524615218107026e-05
SSO:000000980,-5.137674286779248e-05
SSO:000037084,-5.123427195578567e-05
SSO:000017375,-5.109408811068694e-05
SSO:000006212,-5.0909759389139444e-05
SSO:000005969,-5.0757294624947935e-05
SSO:000017607,-5.066272218109957e-05
SSO:000002988,-5.0278348351184834e-05
SSO:000013632,-5.026389228391936e-05
SSO:000026362,-5.007061419126102e-05
SSO:000043125,-5.000757614274653e-05
SSO:000005248,-5.0000378480236086e-05
SSO:000019354,-4.975422059999568e-05
SSO:000012994,-4.969882954264926e-05
SSO:000029759,-4.95997105953494e-05
SSO:000001470,-4.9419829289393255e-05
SSO:000030881,-4.9016485795139175e-05
SSO:000008902,-4.883369091424616e-05
SSO:000024474,-4.778424124770031e-05
SSO:000033163,-4.766645479400422e-05
SSO:000000982,-4.756154426527326e-05
SSO:000001873,-4.738189986943087e-05
SSO:000018491,-4.6938526333717424e-05
SSO:000007633,-4.693297238546057e-05
SSO:000000442,-4.6889462450144806e-05
SSO:000002003,-4.688820333353938e-05
SSO:000033837,-4.6567782180167996e-05
SSO:000008894,-4.6517229275933046e-05
SSO:000006532,-4.5923265173924974e-05
SSO:000018573,-4.5897348013329564e-05
SSO:000000686,-4.5783084858652676e-05
SSO:000008898,-4.5705545345514634e-05
SSO:000017664,-4.558074780050547e-05
SSO:000017451,-4.55387682871955e-05
SSO:000000392,-4.5287344797917406e-05
SSO:000017988,-4.518227035968381e-05
SSO:000019603,-4.5142950307242026e-05
SSO:000020690,-4.5024860486941874e-05
SSO:000006021,-4.497326353321007e-05
SSO:000024883,-4.4863715291737496e-05
SSO:000011397,-4.4781567416452003e-05
SSO:000020211,-4.4679635719307996e-05
SSO:000020663,-4.462108807765097e-05
SSO:000009464,-4.4527749023903776e-05
SSO:000001549,-4.444233698704947e-05
SSO:000006062,-4.4190641526487e-05
SSO:000009087,-4.402773015966255e-05
SSO:000001201,-4.387017646261815e-05
SSO:000016675,-4.370196834822537e-05
SSO:000043102,-4.355732090972619e-05
SSO:000004083,-4.30486785780726e-05
SSO:000000380,-4.2992775329359076e-05
SSO:000033516,-4.2984357582459554e-05
SSO:000000160,-4.223779770566316e-05
SSO:000043973,-4.2207553893441886e-05
SSO:000018851,-4.164422575883009e-05
SSO:000019343,-4.15232635815499e-05
SSO:000010374,-4.147478354182277e-05
SSO:000042404,-4.146976749708209e-05
SSO:000024571,-4.135800251661714e-05
SSO:000003695,-4.127252972083717e-05
SSO:000025454,-4.124207517350875e-05
SSO:000012762,-4.087615414529733e-05
SSO:000019083,-4.084543491829629e-05
SSO:000018700,-4.076684555715526e-05
SSO:000007384,-4.075200624294451e-05
SSO:000003257,-4.0661451635015664e-05
SSO:000008645,-4.0649050554159014e-05
SSO:000017864,-4.047889430349172e-05
SSO:000001558,-4.024821168347459e-05
SSO:000033773,-4.012152387282697e-05
SSO:000025113,-4.008991410428542e-05
SSO:000025121,-4.0079475556353825e-05
SSO:000043601,-3.994254904224892e-05
SSO:000010226,-3.979586108371902e-05
SSO:000007088,-3.9676876991706636e-05
SSO:000035657,-3.953249969814166e-05
SSO:000024243,-3.945608424256175e-05
SSO:000042811,-3.944183307841298e-05
SSO:000035123,-3.930779014653663e-05
SSO:000017632,-3.93074325539533e-05
SSO:000013053,-3.913512262626595e-05
SSO:000019537,-3.881161744510031e-05
SSO:000024142,-3.848281014149357e-05
SSO:000019604,-3.816802851580592e-05
SSO:000012859,-3.811887144993254e-05
SSO:000036636,-3.7985456537986685e-05
SSO:000025103,-3.795621439232066e-05
SSO:000006977,-3.7955195836175684e-05
SSO:000010606,-3.759144746759424e-05
SSO:000021557,-3.7445852620870965e-05
SSO:000006556,-3.732066529364419e-05
SSO:000021610,-3.705260307397818e-05
SSO:000000180,-3.692428398429648e-05
SSO:000044014,-3.676091608099119e-05
SSO:000007835,-3.673607467762907e-05
SSO:000044172,-3.659942862154764e-05
SSO:000004878,-3.659815651891884e-05
SSO:000000168,-3.625773166014423e-05
SSO:000013374,-3.6230906507200844e-05
SSO:000017669,-3.599180978948735e-05
SSO:000036243,-3.5808133522236e-05
SSO:000007828,-3.546855292513307e-05
SSO:000000387,-3.538459891164747e-05
SSO:000005947,-3.503257019045747e-05
SSO:000033999,-3.5011355934483344e-05
SSO:000005132,-3.4967425162701905e-05
SSO:000017935,-3.46620449114321e-05
SSO:000017273,-3.439497209793418e-05
SSO:000022925,-3.420910210982231e-05
SSO:000033829,-3.4091901951283087e-05
SSO:000005221,-3.4013651788411534e-05
SSO:000006003,-3.393565716003355e-05
SSO:000022976,-3.3892936653928674e-05
SSO:000011062,-3.366680013238699e-05
SSO:000000307,-3.363695534829292e-05
SSO:000008954,-3.350592832814248e-05
SSO:000016920,-3.3479503316424795e-05
SSO:000042475,-3.316286147443392e-05
SSO:000003088,-3.305690060094735e-05
SSO:000041687,-3.3008677082796425e-05
SSO:000020462,-3.299607952201855e-05
SSO:000026031,-3.270517080721791e-05
SSO:000001298,-3.258435658098358e-05
SSO:000024368,-3.245157648413266e-05
SSO:000012976,-3.225670302279826e-05
SSO:000009764,-3.218163353047032e-05
SSO:000019278,-3.210880491310575e-05
SSO:000006999,-3.202460590004397e-05
SSO:000006147,-3.2009694767004546e-05
SSO:000008895,-3.158713711041705e-05
SSO:000010472,-3.15173515487599e-05
SSO:000004064,-3.1416991344490607e-05
SSO:000017940,-3.1376220464385265e-05
SSO:000042092,-3.1290290409419216e-05
SSO:000002200,-3.122923523494747e-05
SSO:000002202,-3.121062702574617e-05
SSO:000025362,-3.116690708945824e-05
SSO:000007090,-3.0994638975517796e-05
SSO:000035417,-3.0989501910599905e-05
SSO:000043406,-3.0953439728098606e-05
SSO:000002099,-3.0803792969713584e-05
SSO:000044134,-3.068224764821159e-05
SSO:000025487,-3.0513798162506988e-05
SSO:000038642,-3.0484149505005664e-05
SSO:000006525,-3.0447361132901474e-05
SSO:000021315,-3.036428503579991e-05
SSO:000000308,-3.012625109789502e-05
SSO:000012839,-3.0032333920854136e-05
SSO:000012467,-3.0031351071446722e-05
SSO:000024148,-2.98832176679642e-05
SSO:000000363,-2.9745275566417372e-05
SSO:000004606,-2.969792215116729e-05
SSO:000012676,-2.9677101207720157e-05
SSO:000017059,-2.9596536924236804e-05
SSO:000010755,-2.9513390836016783e-05
SSO:000007775,-2.9487005275125044e-05
SSO:000029995,-2.9465058252720054e-05
SSO:000043379,-2.934523475104922e-05
SSO:000009441,-2.915812021880293e-05
SSO:000010503,-2.9123706927680625e-05
SSO:000005131,-2.9096755724755673e-05
SSO:000002188,-2.9051095933607663e-05
SSO:000008399,-2.899475724857936e-05
SSO:000042516,-2.898005594069164e-05
SSO:000003440,-2.8883936893242533e-05
SSO:000009621,-2.87635769512129e-05
SSO:000002199,-2.875856475220151e-05
SSO:000000705,-2.872553260770405e-05
SSO:000002126,-2.8720217804845126e-05
SSO:000001435,-2.8694296154030407e-05
SSO:000019142,-2.8683719673749942e-05
SSO:000042246,-2.867877096061622e-05
SSO:000002198,-2.8664036915571066e-05
SSO:000024633,-2.848357774730137e-05
SSO:000004835,-2.8198959784458964e-05
SSO:000017281,-2.8190652026927055e-05
SSO:000007881,-2.8132563322375015e-05
SSO:000029422,-2.8128690117218413e-05
SSO:000017978,-2.7967124934308306e-05
SSO:000002358,-2.7947121813831634e-05
SSO:000002190,-2.7919447929358743e-05
SSO:000006998,-2.7716519706044716e-05
SSO:000034157,-2.770650014123355e-05
SSO:000002193,-2.7693668600392574e-05
SSO:000010214,-2.769336586349036e-05
SSO:000038641,-2.758716734077016e-05
SSO:000012872,-2.7377406506856604e-05
SSO:000002189,-2.729400471424559e-05
SSO:000029780,-2.7224785887786097e-05
SSO:000012801,-2.7157376134817612e-05
SSO:000001106,-2.7132480862829268e-05
SSO:000012995,-2.7122076025393184e-05
SSO:000021686,-2.7033031342826863e-05
SSO:000008150,-2.698580395499861e-05
SSO:000011856,-2.696303252823773e-05
SSO:000000459,-2.659118574373509e-05
SSO:000021593,-2.644064647531752e-05
SSO:000033473,-2.6321912152588167e-05
SSO:000044308,-2.6229277142192363e-05
SSO:000009848,-2.6212459853458547e-05
SSO:000002974,-2.6076596536273035e-05
SSO:000002632,-2.603342148622123e-05
SSO:000025751,-2.600682761364492e-05
SSO:000017876,-2.582136410588798e-05
SSO:000023932,-2.5620636642570417e-05
SSO:000006010,-2.5578951518623328e-05
SSO:000005918,-2.5532309180309466e-05
SSO:000013016,-2.5530183142674635e-05
SSO:000010403,-2.5452839985795617e-05
SSO:000001538,-2.529094469893578e-05
SSO:000010723,-2.5167495437089515e-05
SSO:000010835,-2.4954774975416426e-05
SSO:000006159,-2.4920246468468354e-05
SSO:000024982,-2.475857862702657e-05
SSO:000017922,-2.4743316499331592e-05
SSO:000020231,-2.4713980128893142e-05
SSO:000019378,-2.4639709224250074e-05
SSO:000010376,-2.4551482203000185e-05
SSO:000002607,-2.4265020970976046e-05
SSO:000020990,-2.413534173434373e-05
SSO:000013622,-2.3921865156578682e-05
SSO:000008864,-2.380068298915572e-05
SSO:000033129,-2.375573857785751e-05
SSO:000024988,-2.3729273262479423e-05
SSO:000042882,-2.3616383708791044e-05
SSO:000012608,-2.357310880978236e-05
SSO:000035438,-2.3430586699313417e-05
SSO:000010096,-2.31890221040032e-05
SSO:000002034,-2.3015445518048684e-05
SSO:000009560,-2.284548891557936e-05
SSO:000012016,-2.2829526757217612e-05
SSO:000002027,-2.2811638532299615e-05
SSO:000008863,-2.2611825619761605e-05
SSO:000000824,-2.2146906664033406e-05
SSO:000042605,-2.2138086801692936e-05
SSO:000012045,-2.1932073642078054e-05
SSO:000012053,-2.1914812177104003e-05
SSO:000033514,-2.180864600453969e-05
SSO:000000799,-2.1714377101761383e-05
SSO:000002612,-2.1705872389221616e-05
SSO:000001051,-2.1520533340407822e-05
SSO:000042510,-2.1483543441797037e-05
SSO:000018693,-2.1205368160476244e-05
SSO:000002248,-2.119964977108646e-05
SSO:000005306,-2.111809676557108e-05
SSO:000010198,-2.0579511211527012e-05
SSO:000012871,-2.030672588459459e-05
SSO:000004931,-1.9993737566337266e-05
SSO:000017388,-1.993213104908298e-05
SSO:000002361,-1.983475207624763e-05
SSO:000018731,-1.9812601744706448e-05
SSO:000012957,-1.9785673225419796e-05
SSO:000043771,-1.9592908497140237e-05
SSO:000043168,-1.9585896862500674e-05
SSO:000004867,-1.9497077881286408e-05
SSO:000000176,-1.9438171737451438e-05
SSO:000008896,-1.9398678601117993e-05
SSO:000018566,-1.9396229284773803e-05
SSO:000007070,-1.930287241160289e-05
SSO:000002243,-1.9149512656463365e-05
SSO:000009416,-1.8741782994063926e-05
SSO:000009074,-1.8640686533277772e-05
SSO:000000898,-1.862833968976352e-05
SSO:000021669,-1.853212930243986e-05
SSO:000004149,-1.848890827353955e-05
SSO:000008310,-1.8252093926812706e-05
SSO:000010155,-1.8115397478696284e-05
SSO:000016774,-1.8100523851966033e-05
SSO:000002840,-1.7766126497809066e-05
SSO:000005944,-1.765899384671421e-05
SSO:000021827,-1.7519658660186677e-05
SSO:000024793,-1.7508447151942663e-05
SSO:000042957,-1.7362620248562167e-05
SSO:000023818,-1.7284773731662818e-05
SSO:000010296,-1.71321872643182e-05
SSO:000024948,-1.7100888443943864e-05
SSO:000010419,-1.7028381115252733e-05
SSO:000000401,-1.6988158177366764e-05
SSO:000031145,-1.6915475643519694e-05
SSO:000019393,-1.6880266843755098e-05
SSO:000028986,-1.6757171121517532e-05
SSO:000042892,-1.673370921927986e-05
SSO:000017405,-1.6690607181418792e-05
SSO:000012787,-1.660443306589765e-05
SSO:000009052,-1.627883560006982e-05
SSO:000013254,-1.627595580563912e-05
SSO:000024628,-1.6220114264275942e-05
SSO:000043018,-1.6193105657086317e-05
SSO:000042367,-1.615068938077835e-05
SSO:000038747,-1.6066943644393872e-05
SSO:000033149,-1.6041657626442164e-05
SSO:000010266,-1.6022834752943414e-05
SSO:000000412,-1.599503529486901e-05
SSO:000022990,-1.5952153553761007e-05
SSO:000031477,-1.573812516896811e-05
SSO:000020322,-1.5708471907843748e-05
SSO:000002799,-1.5466785537676665e-05
SSO:000005211,-1.545930788123262e-05
SSO:000000819,-1.5443603033615804e-05
SSO:000042567,-1.5381141631515273e-05
SSO:000035920,-1.529338165868199e-05
SSO:000030997,-1.5272127536092305e-05
SSO:000042857,-1.5241490484307895e-05
SSO:000001282,-1.5167346497535483e-05
SSO:000001862,-1.5085528317709817e-05
SSO:000042115,-1.5001225972272047e-05
SSO:000031925,-1.494409430229382e-05
SSO:000008061,-1.4817667468419727e-05
SSO:000033631,-1.4742328193489973e-05
SSO:000001434,-1.4682809234162208e-05
SSO:000033084,-1.4671393205734073e-05
SSO:000010570,-1.4630418435640502e-05
SSO:000007812,-1.4236554997576478e-05
SSO:000000542,-1.4214419485308882e-05
SSO:000008391,-1.406994534919881e-05
SSO:000010138,-1.3998765584455342e-05
SSO:000039453,-1.3952558743757226e-05
SSO:000044126,-1.3678874200989678e-05
SSO:000024805,-1.353669236561772e-05
SSO:000016871,-1.3510825426599204e-05
SSO:000001041,-1.3406182726655169e-05
SSO:000023996,-1.3389269260627446e-05
SSO:000004165,-1.3224285669444225e-05
SSO:000006574,-1.314393754058285e-05
SSO:000011528,-1.3063553494008229e-05
SSO:000021334,-1.2925500615129648e-05
SSO:000029599,-1.2872296335153522e-05
SSO:000021346,-1.2814668273747332e-05
SSO:000043802,-1.271680765793648e-05
SSO:000043198,-1.258603646870915e-05
SSO:000005484,-1.256231626409754e-05
SSO:000004894,-1.2508155571072654e-05
SSO:000012380,-1.2409817712244475e-05
SSO:000031456,-1.2398169311778062e-05
SSO:000016760,-1.2254944904260823e-05
SSO:000033392,-1.2101938526182243e-05
SSO:000017646,-1.2006827830285394e-05
SSO:000000462,-1.1733439010480629e-05
SSO:000028950,-1.1731508403711732e-05
SSO:000018237,-1.1501215276554789e-05
SSO:000005728,-1.127529008114192e-05
SSO:000024386,-1.1262673545830992e-05
SSO:000010463,-1.1240088828218253e-05
SSO:000008644,-1.1157366424408011e-05
SSO:000020760,-1.1118949476329742e-05
SSO:000020511,-1.1111172545663629e-05
SSO:000023925,-1.1059604616725505e-05
SSO:000021348,-1.095962176344556e-05
SSO:000012394,-1.0929328061271005e-05
SSO:000021067,-1.0850062997952437e-05
SSO:000013429,-1.0847893905863159e-05
SSO:000016682,-1.078247152645484e-05
SSO:000005620,-1.0650562995367929e-05
SSO:000028945,-1.057200636603306e-05
SSO:000008067,-1.0458607408958543e-05
SSO:000021275,-1.0443703792650804e-05
SSO:000005895,-1.0306791146291738e-05
SSO:000030950,-1.0303077845763563e-05
SSO:000009638,-1.0226908681210123e-05
SSO:000010562,-1.0202469628528555e-05
SSO:000042942,-1.0183068025382269e-05
SSO:000006208,-1.0096638009904346e-05
SSO:000020363,-1.0059164881665028e-05
SSO:000000897,-9.98194756248183e-06
SSO:000038973,-9.9464977121988e-06
SSO:000035324,-9.93519883409899e-06
SSO:000018580,-9.912036630221887e-06
SSO:000007627,-9.894659713449715e-06
SSO:000043654,-9.893657494092211e-06
SSO:000020704,-9.871453046345069e-06
SSO:000037203,-9.828308854575863e-06
SSO:000001837,-9.827478330348694e-06
SSO:000012074,-9.826465280760033e-06
SSO:000000216,-9.815809343044491e-06
SSO:000002705,-9.714301466173802e-06
SSO:000026167,-9.707527239927183e-06
SSO:000000450,-9.566555820550438e-06
SSO:000025615,-9.555355347351524e-06
SSO:000002283,-9.510834874981721e-06
SSO:000020315,-9.491351506263345e-06
SSO:000005893,-9.486029924254957e-06
SSO:000012979,-9.393452995959394e-06
SSO:000002139,-9.39290886646238e-06
SSO:000012963,-9.257917252525338e-06
SSO:000001052,-9.199114205366011e-06
SSO:000026338,-9.152636329573526e-06
SSO:000033800,-9.130005281593467e-06
SSO:000029939,-8.955033636803834e-06
SSO:000042328,-8.93910306775103e-06
SSO:000041924,-8.933100535551964e-06
SSO:000025277,-8.902681592021234e-06
SSO:000004631,-8.862331280140578e-06
SSO:000009763,-8.827638171488018e-06
SSO:000005867,-8.771695807652247e-06
SSO:000011848,-8.74882442563063e-06
SSO:000033376,-8.611214330989103e-06
SSO:000023748,-8.601821761689e-06
SSO:000001343,-8.557741192499747e-06
SSO:000013530,-8.525212075138899e-06
SSO:000013520,-8.432363155613798e-06
SSO:000025528,-8.396644688601906e-06
SSO:000026417,-8.385463414389838e-06
SSO:000017037,-8.380943734931368e-06
SSO:000001243,-8.354024840268038e-06
SSO:000018577,-8.30474890880506e-06
SSO:000007904,-8.290914363834334e-06
SSO:000006156,-8.228557638184641e-06
SSO:000029188,-8.201620520459363e-06
SSO:000021642,-8.189017739668181e-06
SSO:000009710,-8.146267177261412e-06
SSO:000000735,-8.113245226382127e-06
SSO:000025494,-8.097135322215898e-06
SSO:000016630,-8.071611499538278e-06
SSO:000010889,-8.02371497016785e-06
SSO:000044113,-7.820073756675815e-06
SSO:000012632,-7.706357884673665e-06
SSO:000009507,-7.604664296573249e-06
SSO:000043777,-7.5349324282547595e-06
SSO:000005982,-7.4964274173305865e-06
SSO:000002934,-7.424370730901853e-06
SSO:000017878,-7.308463177518876e-06
SSO:000031351,-7.265659416388903e-06
SSO:000012272,-7.25823884206167e-06
SSO:000043883,-7.2499834343819906e-06
SSO:000004422,-7.24044602203322e-06
SSO:000017409,-7.2265353340428275e-06
SSO:000029178,-7.195081673250225e-06
SSO:000021345,-7.033992728233684e-06
SSO:000021066,-6.993792671111665e-06
SSO:000002031,-6.877502011631842e-06
SSO:000003208,-6.875306594217312e-06
SSO:000000421,-6.801836097253267e-06
SSO:000020013,-6.788174824745585e-06
SSO:000029929,-6.626934365544513e-06
SSO:000006782,-6.5107172616429844e-06
SSO:000033746,-6.446843828095128e-06
SSO:000009634,-6.446225665457384e-06
SSO:000021338,-6.422604861289205e-06
SSO:000017975,-6.392988581643833e-06
SSO:000005927,-6.354631068705707e-06
SSO:000007205,-6.30785934736533e-06
SSO:000030039,-6.191922652520887e-06
SSO:000003536,-6.179353469704107e-06
SSO:000044183,-6.176952626246734e-06
SSO:000009468,-6.1613855254716295e-06
SSO:000035125,-6.073329054118171e-06
SSO:000007805,-6.022171277419997e-06
SSO:000001680,-5.9709466216029124e-06
SSO:000000007,-5.962471169956851e-06
SSO:000001432,-5.944058667728402e-06
SSO:000029317,-5.940826890532546e-06
SSO:000012884,-5.908608193916365e-06
SSO:000031422,-5.79035273435835e-06
SSO:000037095,-5.783659838126676e-06
SSO:000033821,-5.731413807941177e-06
SSO:000008080,-5.655781470093047e-06
